sermon_id,title,subtitle,speaker,speaker_id,date,publish_date,bible_text,event_type,series,series_id,duration_seconds,download_count,more_info,language,keywords,has_audio,has_video,broadcaster_id,broadcaster_name,broadcaster_location,broadcaster_denomination,broadcaster_minister
528261111121269,Episode 104 Shepherding the Church of God: Goal Ephesians 4:11-16,Anchored in the Word Season 5,Joel Porcher,16596,2026-05-28,2026-05-28,Ephesians 4:11-16,Podcast,Anchored in the Word Season 5,212860,322,14,Anchored in the Word Morning Reflection: Season 5 Episode 104 Shepherding the Church of God: Goal Ephesians 4:11-16 #morningreflections #churchlife #pastoralcare #growth #ministry,en,morningreflections churchlife pastoralcare growth ministry,True,True,anchorsermons,Anchor Baptist Church,"Millersville, Maryland",Independent Baptist,Pastor Joel Porcher
527261715165794,Christian Liberty,Romans Devotionals 2026,Rev. Jason Van Bemmel,5170,2026-05-28,2026-05-28,Romans 14,Devotional,Romans Devotionals 2026,216682,959,16,"Exploring Romans: Day 171 – Christian Liberty and Matters of Conscience (Romans 14)

Join Pastor Jason Van Bemmel from Forest Hill Presbyterian Church for a morning devotional set against the beautiful backdrop of Lake Blue Ridge, Georgia. In this episode of Exploring Romans, we read and study Romans 14, where the Apostle Paul addresses the early church's struggles with ""adiaphora""—matters of indifference, such as dietary laws and holy days. Discover how we can navigate modern disagreements over matters of personal conscience by applying Paul's two overriding rules: always act in faith as unto the Lord, and always act in love toward your brothers and sisters in Christ.

If you have any questions or feedback, please email pastor@foresthillpca.org or visit foresthillpca.org to learn more.",en,,True,True,foresthillpca,Forest Hill Presbyterian Church,"Forest Hill, Maryland",PCA,Jason A Van Bemmel
52926155137703,America's Greatest Need,,Jeremy Fugate,66084,2026-05-28,2026-05-29,Matthew 9:35-38,Midweek Service,,,1840,16,"The sermon centers on America's urgent spiritual need, rooted in the biblical image of a scattered, weary people without a shepherd, calling for national revival through repentance, prayer, and active evangelism. Drawing from Matthew 9:35–38 and the story of King Josiah's renewal through the rediscovery of God's law, it emphasizes that true restoration begins not in political or cultural reform, but in humility, a return to Scripture, and a heart of compassion like Christ's. The preacher underscores that while the harvest is abundant—souls hungry for truth—the laborers are few, urging believers to move beyond comfort, embrace spiritual warfare, and engage in practical service, from door-to-door evangelism to church ministry. Ultimately, revival is portrayed as a divine work initiated by prayer, repentance, and the faithful witness of a redeemed people, with the promise that when God's people seek His face, He will heal the land.",en,,True,True,huntvalleybaptist,Hunt Valley Baptist Church,"Hunt Valley, MD",Baptist,Pastor Caleb E. Bottrell
527262354184835,"Who is the Lord, part 2",Moses,Dr. Dennis Leatherman,10920,2026-05-27,2026-05-28,Exodus 5:2-9,Midweek Service,Moses,205721,2517,5,,en,,True,False,mlibc,Mountain Lake Independent Baptist Church,"Oakland, Maryland",Independent Baptist,Dr. Dennis Leatherman
6126197547432,Victory by a Jawbone: How God Works through Flawed Instruments,,"Jerry R. Harmon, Ph.D",10619,2026-05-27,2026-06-01,,Midweek Service,,,2119,4,,en,sermon Grace Bible Baptist Church Dr. Jerry Harmon 05/27/2026,True,True,jharmon,Grace Bible Baptist Church,"Baltimore, Maryland",Independent Baptist,"Jerry R. Harmon, Ph.D"
528260556681,Proper Order in Corporate Worship,1 Corinthians,Joel Porcher,16596,2026-05-27,2026-05-28,1 Corinthians 14:26-40,Midweek Service,1 Corinthians,196637,2533,20,,en,,True,True,anchorsermons,Anchor Baptist Church,"Millersville, Maryland",Independent Baptist,Pastor Joel Porcher
528261723492999,It Is Good to Draw Near to God,HCS Baccalaureate,Adam Eshleman,17611,2026-05-27,2026-05-29,Psalm 73:17-28,Midweek Service,HCS Baccalaureate,9714,2085,22,,en,graduation commencement devotions counsel satisfaction repentance,True,True,emc,Reformation Bible Church,"Darlington, Maryland",ACCC,Adam Eshleman
52726136581522,Episode 103 Shepherding the Church of God: Duties Ephesians 4:11-16,Anchored in the Word Season 5,Joel Porcher,16596,2026-05-27,2026-05-27,Ephesians 4:11-16,Podcast,Anchored in the Word Season 5,212860,378,24,Anchored in the Word Morning Reflection: Season 5 Episode 103 Shepherding the Church of God: Duties Ephesians 4:11-16 #morningreflections #churchlife #pastoralcare #growth #ministry,en,morningreflections churchlife pastoralcare growth ministry,True,True,anchorsermons,Anchor Baptist Church,"Millersville, Maryland",Independent Baptist,Pastor Joel Porcher
5272614961586,Righteous Before God,Heidelberg Catechism Devos,Rev. Jason Van Bemmel,5170,2026-05-26,2026-05-27,,Devotional,Heidelberg Catechism Devos,212667,843,14,"How can you be righteous before God?

Heidelberg Catechism Question #60 answers this vital question. Join Pastor Jason Van Bemmel as we explore what the Bible says about our justification by faith before God.",en,,True,True,foresthillpca,Forest Hill Presbyterian Church,"Forest Hill, Maryland",PCA,Jason A Van Bemmel
525261713568167,Government & Love - Romans 13,Romans Devotionals 2026,Rev. Jason Van Bemmel,5170,2026-05-26,2026-05-26,Romans 13,Devotional,Romans Devotionals 2026,216682,926,16,"Exploring Romans: Day 168 – Submission, Love, and Living in the Light (Romans 13)

Join Pastor Jason Van Bemmel from the beautiful North Georgia mountains for Day 168 of our Exploring Romans journey. In this daily devotional, we dive into Romans chapter 13 to uncover the practical applications of offering our bodies as ""living sacrifices"" in a fallen world.

Pastor Jason breaks down three essential directives outlined by the Apostle Paul: our relationship with earthly governments, our enduring debt to love one another, and the urgent call to live uprightly in the ""daytime"" by putting on the Lord Jesus Christ.",en,,True,True,foresthillpca,Forest Hill Presbyterian Church,"Forest Hill, Maryland",PCA,Jason A Van Bemmel
526261059314542,Episode 102 Shepherding the Church of God: Building Ephesians 4:11-16,Anchored in the Word Season 5,Joel Porcher,16596,2026-05-26,2026-05-26,Ephesians 4:11-16,Podcast,Anchored in the Word Season 5,212860,521,18,Anchored in the Word Morning Reflection: Season 5 Episode 102 Shepherding the Church of God: Building Ephesians 4:11-16 #morningreflections #churchlife #pastoralcare #growth #ministry,en,morningreflections churchlife pastoralcare growth ministry,True,True,anchorsermons,Anchor Baptist Church,"Millersville, Maryland",Independent Baptist,Pastor Joel Porcher
525262111145752,PTSD and Psychedelic Assisted Therapy,,Vince Kluth,26106,2026-05-25,2026-05-26,,Sunday School,,,2400,12,How do we apply a Biblical worldview to the use of psychedelic drugs?,en,,True,True,missionbible,Mission Bible Church,"Derwood, Maryland",Bible,Pastor Joe McKnight
525261717515826,Episode 101 Shepherding the Church of God: Christ Ephesians 4:11-16,Anchored in the Word Season 5,Joel Porcher,16596,2026-05-25,2026-05-25,Ephesians 4:11-16,Podcast,Anchored in the Word Season 5,212860,514,17,Anchored in the Word Morning Reflection: Season 5 Episode 101 Shepherding the Church of God: Christ Ephesians 4:11-16 #morningreflections #churchlife #pastoralcare #growth #ministry,en,morningreflections churchlife pastoralcare growth ministry,True,True,anchorsermons,Anchor Baptist Church,"Millersville, Maryland",Independent Baptist,Pastor Joel Porcher
52726146197084,They Were Called Pilgrims,They Were Called...,Pastor Caleb E. Bottrell,19107,2026-05-24,2026-05-27,Hebrews 11:13,Sunday - PM,They Were Called...,205255,1874,12,,en,,True,True,huntvalleybaptist,Hunt Valley Baptist Church,"Hunt Valley, MD",Baptist,Pastor Caleb E. Bottrell
61261248402167,The Second Greatest Commandment,,Aaron Lira,32607,2026-05-24,2026-06-01,Mark 12:28-34,Sunday - PM,,,2052,1,Sermon Idea: The second table of the Law can be summarized as loving your neighbor as yourself.,en,,True,False,libertychurchpca,"Liberty Church, PCA","Owings Mills, Maryland",PCA,Aaron Lira
52526346315719,The Blest Life,,Pastor Thomas Martin,58144,2026-05-24,2026-05-25,Psalm 1,Sunday - PM,,,1666,5,,en,blessing blest,True,True,christredeems,Trinity Reformed Presbyterian Church,"Lanham, Maryland",OPC,Chris Cashen
5262615237998,None but Christ,,"Jerry R. Harmon, Ph.D",10619,2026-05-24,2026-05-26,1 Corinthians 2:2,Sunday - PM,,,2403,10,,en,sermon Grace Bible Baptist Church 1Corinthians2:2 Dr. Jerry Harmon,True,True,jharmon,Grace Bible Baptist Church,"Baltimore, Maryland",Independent Baptist,"Jerry R. Harmon, Ph.D"
5252602017981,In Remembrance of me,,Pastor Jamey D. Grooms,15087,2026-05-24,2026-05-25,1 Corinthians 11:23-26,Sunday - PM,,,2396,12,"We must remember the ordinance of the Lords Table and the Sacrifice of the Cross, the Shed blood of Jesus and the Saviour who lives.",en,,True,False,maranathabc,Maranatha Baptist Church,"Elkton, Maryland",Independent Baptist,Pastor Jamey D. Grooms
52426202721285,Under the Sun,,Rev. Charles R. Biggs,133,2026-05-24,2026-05-25,Ecclesiastes 1,Sunday - AM,,,2595,5,"How do things *look* in your life in this world? What do you see? How do you find hope and meaning ""under the sun""? The king invites us to observe these things boldly and confidently, knowing that by His Spirit we will learn wisdom and find hope ""above the sun"" in Christ.",en,,True,True,christredeems,Trinity Reformed Presbyterian Church,"Lanham, Maryland",OPC,Chris Cashen
526261431231621,The Use of the Bow: Honoring the Fallen,,"Jerry R. Harmon, Ph.D",10619,2026-05-24,2026-05-26,2 Samuel 1,Sunday - AM,,,2153,9,,en,sermon Grace Bible Baptist Church The Use of BOW HONORING FALLEN dr. jerry harmon,True,True,jharmon,Grace Bible Baptist Church,"Baltimore, Maryland",Independent Baptist,"Jerry R. Harmon, Ph.D"
524261347257938,The Gospel Bearing Fruit,The Letter to the Colossians,Jesse Crutchley,22467,2026-05-24,2026-05-25,Colossians 1:1-8,Sunday - AM,The Letter to the Colossians,218114,1855,18,"Join us Sunday mornings at 11am as Pastor Jesse preaches through Paul's letter to the Colossians. 

 Severn Run Evangelical Presbyterian Church is a congregation of the Presbyterian Church in America (PCA), and is a church devoted to the pursuit of Scripture, Prayer, Fellowship, and Worship as an effective and ultimately victorious means of reaching our community for Christ.",en,,True,True,srepc,Severn Run EP Church (PCA),"Millersville, Maryland",PCA,Jesse Crutchley
51826133246949,The Blessing and the Curse,Gospel According to the Law,Rev. Dr. S. A. Fix,17253,2026-05-24,2026-05-26,Deuteronomy 28,Sunday - AM,Gospel According to the Law,200074,2690,4,"Sunday, May 24, 2026
Morning Worship Service
Pastor Fix",en,,True,True,rpcbowie,Reformed Presbyterian Church of Bowie,"Bowie, Maryland",PCA,Rev. Dr. S. A. Fix
6626924134075,Romans 2:1-16 God's righteous judgment - Part 1,ROMANS,Dr. Kent Ramler,12327,2026-05-24,2026-06-06,,Sunday - AM,ROMANS,213444,2960,1,,en,Salvation Judgment,True,True,pbcmd,People's Baptist Church,"Frederick, Maryland",Independent Baptist,Dr. Kent Ramler
524261610137274,Remember,,Dr. Dennis Leatherman,10920,2026-05-24,2026-05-24,1 Timothy 4:6-16,Sunday - AM,,,2830,14,,en,,True,False,mlibc,Mountain Lake Independent Baptist Church,"Oakland, Maryland",Independent Baptist,Dr. Dennis Leatherman
526261852457598,None Like Him,Isaiah 40,Adam Eshleman,17611,2026-05-24,2026-05-28,Isaiah 40:18-25,Sunday - AM,Isaiah 40,217293,2489,9,,en,substitutes idols politics fearofman riches,True,True,emc,Reformation Bible Church,"Darlington, Maryland",ACCC,Adam Eshleman
52926207227465,No Room for Other Masters,Matthew,Robert Luff,20869,2026-05-24,2026-05-29,Matthew 6:19-24,Sunday - AM,Matthew,210155,2701,4,"Though it may not feel true, there is a tension whenever a Christian delights in things as much as in God. In Matthew 6:19-24, Jesus exposes that tension and its inevitable consequences, before offering a solution.",en,Materialism Idolatry,True,False,graceisus,Grace Baptist Church,"Laurel, Maryland",Baptist,Robert Luff
52526144171594,Jesus Loves His Enemy,Gospel of John,Tim Leaman,10789,2026-05-24,2026-05-25,John 13:18-30,Sunday - AM,Gospel of John,189434,2951,18,,en,Gospel John,True,False,pastorleaman,Calvary Baptist Church,"Westminster, Maryland",Independent Baptist,Tim Leaman
524261629196187,From Pillar to Post City,,Sung Cho,29103,2026-05-24,2026-05-24,Genesis 19:23-38,Sunday - AM,,,1923,23,,en,,True,False,faithbiblemd,Faith Bible Church,"Elkridge, Maryland",Bible,Sung Cho
52526014286453,Christ hath made us free,,Joseph Teague,59997,2026-05-24,2026-05-25,Galatians 5:1,Sunday - AM,,,1981,7,Christ hath made us free!,en,,True,False,maranathabc,Maranatha Baptist Church,"Elkton, Maryland",Independent Baptist,Pastor Jamey D. Grooms
524261614302091,Basic Christianity,Ephesians Series,Joel Porcher,16596,2026-05-24,2026-05-24,Ephesians 4:17-24,Sunday - AM,Ephesians Series,210862,2955,29,,en,,True,True,anchorsermons,Anchor Baptist Church,"Millersville, Maryland",Independent Baptist,Pastor Joel Porcher
63262325384359,2026-05-24: God of Restoration,Sunday AM - 2026,Jim Ghanayem,20845,2026-05-24,2026-06-03,Zechariah 10,Sunday - AM,Sunday AM - 2026,213629,3133,4,,en,,True,True,bbcofmd,Bethel Baptist Church,"Ferndale, Maryland",Baptist,Jim Ghanayem
52826191043855,13 Biblical Unity,Ephesians 2026,Matt Fortunato,45672,2026-05-24,2026-05-29,Ephesians 4:4-6,Sunday - AM,Ephesians 2026,212949,2401,3,,en,,True,True,northharford,North Harford Baptist Church,"Jarrettsville, Maryland",Baptist,Matt Fortunato
524261537272280,We Belong to God,1 Corinthians,Pastor Berdj Tchilinguirian,16471,2026-05-24,2026-05-24,1 Corinthians 3:18-23,Sunday Service,1 Corinthians,218128,1876,81,I Cor 3:18-23,en,,True,True,christreformedpca,Christ Reformed Presbyterian Church-PCA,"Laurel, Maryland",PCA,Berdj Tchilinguirian
52626115261420,"The Time for Glory Has Come, Part 5",Discover Hope,Gabe Powell,30586,2026-05-24,2026-05-26,John 12:20-36,Sunday Service,Discover Hope,204490,3676,22,,en,,True,False,hopebible,Hope Bible Church,"Columbia, Maryland",,
